              0.034198403721903              0.000858306884766          225 
              0.088743378839403              0.004089355468750         1072 
              0.143288353956904              0.008678436279297         2275 
              0.197833329074404              0.014572143554688         3820 
              0.252378304191905              0.020271301269531         5314 
              0.306923279309405              0.026107788085938         6844 
              0.361468254426905              0.031459808349609         8247 
              0.416013229544406              0.034999847412109         9175 
              0.470558204661906              0.038345336914062        10052 
              0.525103179779407              0.041236877441406        10810 
              0.579648154896907              0.043254852294922        11339 
              0.634193130014408              0.043498992919922        11403 
              0.688738105131908              0.043807983398438        11484 
              0.743283080249409              0.044334411621094        11622 
              0.797828055366909              0.043540954589844        11414 
              0.852373030484410              0.042877197265625        11240 
              0.906918005601910              0.041126251220703        10781 
              0.961462980719410              0.038749694824219        10158 
              1.016007955836911              0.037212371826172         9755 
              1.070552930954412              0.035758972167969         9374 
              1.125097906071912              0.032970428466797         8643 
              1.179642881189412              0.030330657958984         7951 
              1.234187856306913              0.028118133544922         7371 
              1.288732831424413              0.027091979980469         7102 
              1.343277806541914              0.024440765380859         6407 
              1.397822781659414              0.023296356201172         6107 
              1.452367756776915              0.020721435546875         5432 
              1.506912731894415              0.019081115722656         5002 
              1.561457707011916              0.017345428466797         4547 
              1.616002682129416              0.015556335449219         4078 
              1.670547657246916              0.014408111572266         3777 
              1.725092632364417              0.013061523437500         3424 
              1.779637607481917              0.011573791503906         3034 
              1.834182582599418              0.010185241699219         2670 
              1.888727557716918              0.009155273437500         2400 
              1.943272532834419              0.008430480957031         2210 
              1.997817507951919              0.006984710693359         1831 
              2.052362483069420              0.006351470947266         1665 
              2.106907458186920              0.005702972412109         1495 
              2.161452433304421              0.005168914794922         1355 
              2.215997408421921              0.004302978515625         1128 
              2.270542383539422              0.004093170166016         1073 
              2.325087358656922              0.003330230712891          873 
              2.379632333774423              0.003124237060547          819 
              2.434177308891923              0.002674102783203          701 
              2.488722284009424              0.002189636230469          574 
              2.543267259126924              0.002086639404297          547 
              2.597812234244425              0.001766204833984          463 
              2.652357209361925              0.001548767089844          406 
              2.706902184479425              0.001358032226562          356 
              2.761447159596926              0.001144409179688          300 
              2.815992134714426              0.001064300537109          279 
              2.870537109831927              0.000965118408203          253 
              2.925082084949427              0.000743865966797          195 
              2.979627060066928              0.000614166259766          161 
              3.034172035184428              0.000595092773438          156 
              3.088717010301929              0.000503540039062          132 
              3.143261985419429              0.000434875488281          114 
              3.197806960536929              0.000434875488281          114 
              3.252351935654430              0.000308990478516           81 
              3.306896910771930              0.000274658203125           72 
              3.361441885889431              0.000209808349609           55 
              3.415986861006931              0.000186920166016           49 
              3.470531836124432              0.000152587890625           40 
              3.525076811241932              0.000133514404297           35 
              3.579621786359433              0.000118255615234           31 
              3.634166761476933              0.000076293945312           20 
              3.688711736594434              0.000080108642578           21 
              3.743256711711934              0.000053405761719           14 
              3.797801686829434              0.000061035156250           16 
              3.852346661946935              0.000087738037109           23 
              3.906891637064435              0.000041961669922           11 
              3.961436612181936              0.000030517578125            8 
              4.015981587299437              0.000034332275391            9 
              4.070526562416937              0.000019073486328            5 
              4.125071537534438              0.000022888183594            6 
              4.179616512651938              0.000011444091797            3 
              4.234161487769438              0.000007629394531            2 
              4.288706462886939              0.000007629394531            2 
              4.343251438004439              0.000000000000000            0 
              4.397796413121940              0.000000000000000            0 
              4.452341388239440              0.000003814697266            1 
              4.506886363356941              0.000007629394531            2 
              4.561431338474441              0.000003814697266            1 
              4.615976313591942              0.000000000000000            0 
              4.670521288709442              0.000000000000000            0 
              4.725066263826943              0.000000000000000            0 
              4.779611238944443              0.000000000000000            0 
              4.834156214061943              0.000000000000000            0 
              4.888701189179444              0.000000000000000            0 
              4.943246164296944              0.000000000000000            0 
              4.997791139414445              0.000000000000000            0 
              5.052336114531945              0.000000000000000            0 
              5.106881089649446              0.000000000000000            0 
              5.161426064766946              0.000000000000000            0 
              5.215971039884447              0.000000000000000            0 
              5.270516015001947              0.000000000000000            0 
              5.325060990119447              0.000000000000000            0 
              5.379605965236948              0.000000000000000            0 
              5.434150940354448              0.000000000000000            0 
